date,window,Exp_2_Account_Value,turbulence,Is_high_Turbulence,Exp_3_Account_Value,fear_greed_norm,fear_greed_mapped,Is_Exp2_higher,Is_Exp3_higher
2024-10-08,20,1045800.046,0.01412247374,0,1033782.125,-0.02,-1,0,0
2024-10-09,20,1027620.046,0.006139152753,0,1015814.225,-0.02,-1,0,0
2024-10-10,20,1015380.046,0.00632696636,0,1003717.025,-0.22,-1,0,0
2024-10-11,20,1032840.046,0.01635832665,0,1020973.325,-0.36,-1,0,0
2024-10-12,20,1038240.046,0.002253321699,0,1026310.325,-0.02,-1,0,0
2024-10-13,20,1030320.046,0.001530824554,0,1018482.725,0,1,0,0
2024-10-14,20,1060740.046,0.02989811085,0,1048547.825,-0.04,-1,0,0
2024-10-15,20,1070460.046,0.01304629498,0,1058154.425,0.3,1,0,0
2024-10-16,20,1081980.046,0.001382188755,0,1069540.025,0.46,1,0,0
2024-10-17,20,1067580.046,0.003482472627,0,1055308.025,0.42,1,0,0
2024-10-18,20,1078920.046,0.00140125704,0,1066515.725,0.46,1,0,0
2024-10-19,20,1076220.046,0.0009651645916,0,1063847.225,0.44,1,0,0
2024-10-20,20,1090980.046,0.02073351846,0,1078435.025,0.46,1,0,0
2024-10-21,20,1078200.046,0.00733548943,0,1065804.125,0.44,1,0,0
2024-10-22,20,1069200.046,0.00637696754,0,1056909.125,0.4,1,0,0
2024-10-23,20,1053180.046,0.01404949442,0,1041076.025,0.42,1,0,0
2024-10-24,20,1070460.046,0.01351465272,0,1058154.425,0.38,1,0,0
2024-10-25,20,1035900.046,0.01408321019,0,1023997.625,0.44,1,0,0
2024-10-26,20,1050480.046,0.005564770247,0,1038407.525,0.44,1,0,0
2024-10-27,20,1060920.046,0.0017687809,0,1048725.725,0.48,1,0,0
2024-10-28,20,1082340.046,0.008494942414,0,1069895.825,0.44,1,0,0
2024-10-29,20,1091700.046,0.03156309903,0,1079146.625,0.44,1,0,0
2024-10-30,20,1072440.046,0.01631254552,0,1060111.325,0.54,2,0,0
2024-10-31,20,1038240.046,0.02192916081,0,1026310.325,0.54,2,0,0
2024-11-01,20,1031940.046,0.005939595165,0,1020083.825,0.5,2,0,0
2024-11-02,20,1023840.046,0.001363316094,0,1012078.325,0.44,1,0,0
2024-11-03,20,1004220.046,0.006066869583,0,992687.2249,0.48,1,0,0
2024-11-04,20,994860.046,0.004685766216,0,983436.4249,0.4,1,0,0
2024-11-05,20,1014138.046,0.007893166371,0,1002489.515,0.4,1,0,0
2024-11-06,20,1066356.046,0.1440028886,1,1054098.305,0.4,1,1,0
2024-11-07,20,1077228.046,0.08825810986,1,1064843.465,0.54,2,1,0
2024-11-08,20,1076436.046,0.006500433665,0,1064060.705,0.5,2,0,0
2024-11-09,20,1124748.046,0.09600431799,1,1111809.065,0.5,2,1,0
2024-11-10,20,1129554.046,0.05048551105,0,1116558.995,0.56,2,0,0
2024-11-11,20,1187694.046,0.1254657133,1,1174020.695,0.52,2,1,0
2024-11-12,20,1125954.046,0.05925618285,0,1113000.995,0.6,2,0,0
2024-11-13,20,1117584.046,0.02766207842,0,1104728.645,0.68,2,0,0
2024-11-14,20,1120500.046,0.03894454583,0,1107610.625,0.76,2,0,0
2024-11-15,20,1115226.046,0.02780004751,0,1102398.155,0.6,2,0,0
2024-11-16,20,1121202.046,0.005763834656,0,1108304.435,0.72,2,0,0
2024-11-17,20,1114380.046,0.003254446437,0,1101562.025,0.8,2,0,0
2024-11-18,20,1114434.046,0.02643559063,0,1101615.395,0.66,2,0,0
2024-11-19,20,1108260.046,0.02797634038,0,1095513.425,0.8,2,0,0
2024-11-20,20,1090062.046,0.01665957596,0,1077527.735,0.66,2,0,0
2024-11-21,20,1119708.046,0.05317830266,0,1106827.865,0.64,2,0,0
2024-11-22,20,1139760.046,0.01711201078,0,1126645.925,0.88,2,0,0
2024-11-23,20,1171116.046,0.03582861848,0,1157636.105,0.86,2,0,0
2024-11-24,20,1187730.046,0.01201398938,0,1174056.275,0.6,2,0,0
2024-11-25,20,1145520.046,0.08819112407,1,1132338.725,0.64,2,1,0
2024-11-26,20,1104678.046,0.01764764159,0,1091973.215,0.58,2,0,0
2024-11-27,20,1159812.046,0.0436237904,0,1146463.985,0.5,2,0,0
2024-11-28,20,1177254.046,0.01919981731,0,1163702.495,0.54,2,0,0
2024-11-29,20,1178766.046,0.002497949539,0,1165196.855,0.56,2,0,0
2024-11-30,20,1176534.046,0.01684633342,0,1162990.895,0.68,2,0,0
2024-12-01,20,1181142.046,0.0005033621085,0,1167545.135,0.62,2,0,0
2024-12-02,20,1166436.046,0.003754495298,0,1153010.705,0.6,2,0,0
2024-12-03,20,1322712.046,0.5168315972,1,1307463.485,0.52,2,1,0
2024-12-04,20,1331514.046,0.01634682992,0,1316162.795,0.56,2,0,0
2024-12-05,20,1291140.046,0.009084428942,0,1276259.825,0.68,2,0,0
2024-12-06,20,1314756.046,0.009495958021,0,1299600.305,0.44,1,0,0
2024-12-07,20,1349856.046,0.007163971768,0,1334290.805,0.5,2,0,0
2024-12-08,20,1335960.046,0.00291908539,0,1320556.925,0.58,2,0,0
2024-12-09,20,1240902.046,0.0421207877,0,1226607.935,0.56,2,0,0
2024-12-10,20,1218600.046,0.003863221398,0,1204566.125,0.56,2,0,0
2024-12-11,20,1280538.046,0.01528582811,0,1265781.515,0.48,1,0,0
2024-12-12,20,1270746.046,0.006587980525,0,1256103.755,0.66,2,0,0
2024-12-13,20,1306656.046,0.005336838814,0,1291594.805,0.52,2,0,0
2024-12-14,20,1288782.046,0.001866798182,0,1273929.335,0.66,2,0,0
2024-12-15,20,1294326.046,0.004717639859,0,1279408.655,0.6,2,0,0
2024-12-16,20,1297404.046,0.0008799534546,0,1282450.745,0.66,2,0,0
2024-12-17,20,1292202.046,0.004460344824,0,1277309.435,0.74,2,0,0
2024-12-18,20,1235844.046,0.02834976004,0,1221608.945,0.62,2,0,0
2024-12-19,20,1198476.046,0.01330763621,0,1184676.905,0.5,2,0,0
2024-12-20,20,1221840.046,0.003204757183,0,1207768.325,0.48,1,0,0
2024-12-21,20,1194642.046,0.007872028231,0,1180887.635,0.46,1,0,0
2024-12-22,20,1169946.046,0.005462581854,0,1156479.755,0.46,1,0,0
2024-12-23,20,1249848.046,0.04227356345,0,1235449.565,0.4,1,0,0
2024-12-24,20,1254780.046,0.0100922023,0,1240324.025,0.46,1,0,0
2024-12-25,20,1265256.046,0.0006172856984,0,1250677.805,0.46,1,0,0
2024-12-26,20,1241280.046,0.0124203036,0,1226981.525,0.58,2,0,0
2024-12-27,20,1245690.046,0.004442992444,0,1231340.075,0.48,1,0,0
2024-12-28,20,1300194.046,0.009896028476,0,1285208.195,0.44,1,0,0
2024-12-29,20,1250838.046,0.009433703526,0,1236428.015,0.46,1,0,0
2024-12-30,20,1270008.046,0.00412220119,0,1255374.365,0.3,1,0,0
2024-12-31,20,1264500.046,0.001758329803,0,1249930.625,0.28,1,0,0
2024-12-03,21,1000000,0,0,1000000,-1,0,0,0
2024-12-04,21,1027280.45,0.01634682992,0,1027280.45,0.56,2,0,0
2024-12-05,21,1010863.55,0.009084428942,0,1010333.713,0.68,2,0,0
2024-12-06,21,1038815.65,0.009495958021,0,1040422.513,0.44,1,0,0
2024-12-07,21,1039727.15,0.007163971768,0,1041307.513,0.5,2,0,0
2024-12-08,21,1052503.15,0.00291908539,0,1054162.813,0.58,2,0,0
2024-12-09,21,1014171.95,0.0421207877,0,1012910.113,0.56,2,0,0
2024-12-10,21,1007337.25,0.003863221398,0,1005237.913,0.56,2,0,0
2024-12-11,21,1052657.25,0.01528582811,0,1052593.513,0.48,1,0,0
2024-12-12,21,1041450.15,0.006587980525,0,1041884.413,0.66,2,0,0
2024-12-13,21,1055649.75,0.005336838814,0,1056335.913,0.52,2,0,0
2024-12-14,21,1055607.25,0.001866798182,0,1055928.313,0.66,2,0,0
2024-12-15,21,1086047.15,0.004717639859,0,1087256.213,0.6,2,0,0
2024-12-16,21,1101993.85,0.0008799534546,0,1103474.413,0.66,2,0,0
2024-12-17,21,1102744.65,0.004460344824,0,1103292.913,0.74,2,0,0
2024-12-18,21,1043447.35,0.02834976004,0,1041333.513,0.62,2,0,0
2024-12-19,21,1016025.85,0.01330763621,0,1011814.113,0.5,2,0,0
2024-12-20,21,1019461.65,0.003204757183,0,1015801.913,0.48,1,0,0
2024-12-21,21,1014327.15,0.007872028231,0,1009334.513,0.46,1,0,0
2024-12-22,21,993269.9503,0.005462581854,0,987706.4125,0.46,1,0,0
2024-12-23,21,990221.9503,0.04227356345,0,986065.4125,0.4,1,0,0
2024-12-24,21,1028043.05,0.0100922023,0,1024593.013,0.46,1,0,0
2024-12-25,21,1035703.25,0.0006172856984,0,1032291.413,0.46,1,0,0
2024-12-26,21,999323.2503,0.0124203036,0,994291.9125,0.58,2,0,0
2024-12-27,21,984397.5503,0.004442992444,0,979350.8125,0.48,1,0,0
2024-12-28,21,994407.2503,0.009896028476,0,990065.4125,0.44,1,0,0
2024-12-29,21,978789.2503,0.009433703526,0,973972.2125,0.46,1,0,0
2024-12-30,21,969327.7503,0.00412220119,0,964564.3125,0.3,1,0,0
2024-12-31,21,977167.2503,0.001758329803,0,972163.2125,0.28,1,0,0
2025-01-01,21,987325.1503,0.0003178276796,0,982547.1125,0.32,1,0,0
2025-01-02,21,1011255.15,0.005237745118,0,1007430.013,0.4,1,0,0
2025-01-03,21,1023149.05,0.007233214318,0,1020857.313,0.48,1,0,0
2025-01-04,21,1023612.25,0.001499083566,0,1021799.213,0.46,1,0,0
2025-01-05,21,1025043.35,0.0007377721366,0,1023021.413,0.44,1,0,0
2025-01-06,21,1063763.25,0.01287521282,0,1062255.913,0.52,2,0,0
2025-01-07,21,1010953.35,0.0327748443,0,1006384.613,0.56,2,0,0
2025-01-08,21,992013.3503,0.004010780432,0,986904.4125,0.4,1,0,0
2025-01-09,21,966932.1503,0.006178366816,0,960742.3125,0.38,1,0,0
2025-01-10,21,988668.3503,0.002979823615,0,982956.9125,0,1,0,0
2025-01-11,21,987407.1503,0.0005377476772,0,981853.6125,0.38,1,0,0
2025-01-12,21,986857.8503,0.0002887354563,0,981149.0125,0.24,1,0,0
2025-01-13,21,986768.2503,0.01307877162,0,979761.5125,0.22,1,0,0
2025-01-14,21,1007015.85,0.003816581288,0,1000890.313,0.26,1,0,0
2025-01-15,21,1046380.75,0.02172507245,0,1042514.113,0.4,1,0,0
2025-01-16,21,1041280.25,0.01092546241,0,1035978.913,0.5,2,0,0
2025-01-17,21,1082182.05,0.014502533,0,1078536.513,0.5,2,0,0
2025-01-18,21,1086969.55,0.02197630135,0,1081634.124,0.54,2,0,0
2025-01-19,21,1054722.95,0.01317088952,0,1048422.254,0.54,2,0,0
2025-01-20,21,1064007.35,0.00279463983,0,1058394.525,0.52,2,0,0
2025-01-21,21,1102845.45,0.01953255867,0,1097667.932,0.52,2,0,0
2025-01-22,21,1078473.85,0.008470962468,0,1072446.932,0.68,2,0,0
2025-01-23,21,1080510.65,0.01081762798,0,1075439.832,0.5,2,0,0
2025-01-24,21,1090112.25,0.005230956596,0,1084760.232,0.5,2,0,0
2025-01-25,21,1088875.75,0.001028359152,0,1083610.532,0.5,2,0,0
2025-01-26,21,1067607.25,0.006484937013,0,1061480.432,0.46,1,0,0
2025-01-27,21,1062235.55,0.006095055965,0,1055607.032,0.42,1,0,0
2025-01-28,21,1054762.45,0.008003440969,0,1047086.732,0.44,1,0,0
2025-01-29,21,1078739.65,0.006833532176,0,1071425.732,0.44,1,0,0
2025-01-30,21,1088636.65,0.01772130063,0,1082657.632,0.4,1,0,0
2025-01-31,21,1065702.85,0.03128850096,0,1060259.832,0.52,2,0,0
2025-02-01,21,1047763.75,0.01654687001,0,1040486.232,0.36,1,0,0
2025-02-02,21,1018413.15,0.03081015516,0,1008657.032,0.2,1,0,0
2025-02-03,21,1054692.45,0.02764531372,0,1045048.465,-0.12,-1,0,0
2025-02-04,21,1019038.55,0.04916345615,0,1007758.755,0.44,1,0,0
2025-02-05,21,1007531.55,0.0218016043,0,996879.4153,0.08,1,0,0
2025-02-06,21,1006950.75,0.0210816913,0,995180.9053,-0.02,-1,0,0
2025-02-07,21,1006475.25,0.01383597462,0,993995.4653,-0.12,-1,0,0
2025-02-08,21,1005854.65,0.0720206375,1,993488.8253,-0.12,-1,1,0
2025-02-09,21,1006034.75,0.0006080093819,0,993610.8453,-0.08,-1,0,0
2025-02-10,21,1015715.45,0.001858131188,0,1003665.655,-0.14,-1,0,0
2025-02-11,21,999189.2503,0.045263844,0,986494.8553,-0.06,-1,0,0
2025-02-12,21,1020107.15,0.06517024946,1,1008905.235,-0.08,-1,1,0
2025-02-13,21,1007488.65,0.01811205221,0,995600.3353,0,1,0,0
2025-02-14,21,1016412.05,0.008269488644,0,1005074.615,-0.04,-1,0,0
2025-02-15,21,1017103.85,0.00149017266,0,1005404.405,0,1,0,0
2025-02-16,21,1002588.45,0.008845604496,0,990541.0753,0.08,1,0,0
2025-02-17,21,999207.2503,0.02374212468,0,988068.9153,0.02,1,0,0
2025-02-18,21,998124.6503,0.00819757046,0,986193.6553,-0.06,-1,0,0
2025-02-19,21,1007850.95,0.002070807722,0,996398.5653,-0.12,-1,0,0
2025-02-20,21,1024457.25,0.003946560378,0,1013252.805,-0.02,-1,0,0
2025-02-21,21,1003227.05,0.005693722171,0,991197.1653,0.1,1,0,0
2025-02-22,21,1006917.35,0.01801121036,0,995989.8853,-0.02,-1,0,0
2025-02-23,21,1003987.25,0.01518193736,0,993680.9553,0,1,0,0
2025-02-24,21,956936.0503,0.05480555972,0,943261.8853,-0.02,-1,0,0
2025-02-25,21,928211.2503,0.03081527221,0,914341.0653,-0.5,-1,0,0
2025-02-26,21,883908.1503,0.03159865611,0,868285.3353,-0.58,-2,0,0
2025-02-27,21,888493.0503,0.003120129729,0,872555.0853,-0.8,-2,0,0
2025-02-28,21,884906.6503,0.007205795565,0,868197.2553,-0.68,-2,0,0
2025-03-01,21,902052.5503,0.02751441781,0,885120.9553,-0.6,-2,0,0
2025-03-02,21,984107.2503,0.1353883643,1,970483.5753,-0.48,-1,1,0
2025-02-02,22,1000000,0,0,1000000,-1,0,0,0
2025-02-03,22,1036181.599,0.02764531372,0,999310.3688,-0.12,-1,0,0
2025-02-04,22,1000527.699,0.04916345615,0,928909.9151,0.44,1,0,0
2025-02-05,22,988929.3008,0.0218016043,0,925835.9361,0.08,1,0,0
2025-02-06,22,988394.2331,0.0210816913,0,926219.3593,-0.02,-1,0,0
2025-02-07,22,988042.969,0.01383597462,0,933324.0984,-0.12,-1,0,0
2025-02-08,22,988799.646,0.0720206375,1,985210.7182,-0.12,-1,0,0
2025-02-09,22,989115.6757,0.0006080093819,0,990151.1183,-0.08,-1,0,0
2025-02-10,22,998909.253,0.001858131188,0,995328.7205,-0.14,-1,0,0
2025-02-11,22,983315.483,0.045263844,0,1028591.462,-0.06,-1,0,0
2025-02-12,22,1006412.233,0.06517024946,1,1113951.123,-0.08,-1,0,1
2025-02-13,22,992513.5292,0.01811205221,0,1064282.223,0,1,0,0
2025-02-14,22,1001237.804,0.008269488644,0,1058230.637,-0.04,-1,0,0
2025-02-15,22,1002028.968,0.00149017266,0,1061028.631,0,1,0,0
2025-02-16,22,987946.3967,0.008845604496,0,1076345.019,0.08,1,0,0
2025-02-17,22,984343.0192,0.02374212468,0,1070342.195,0.02,1,0,0
2025-02-18,22,982492.1383,0.00819757046,0,1039565.544,-0.06,-1,0,0
2025-02-19,22,992425.115,0.002070807722,0,1048520.33,-0.12,-1,0,0
2025-02-20,22,1009149.857,0.003946560378,0,1053585.063,-0.02,-1,0,0
2025-02-21,22,987566.319,0.005693722171,0,1038257.494,0.1,1,0,0
2025-02-22,22,992095.2495,0.01801121036,0,1072456.012,-0.02,-1,0,0
2025-02-23,22,988761.7324,0.01518193736,0,1058936.109,0,1,0,0
2025-02-24,22,939952.9854,0.05480555972,0,984573.2972,-0.02,-1,0,0
2025-02-25,22,911597.4213,0.03081527221,0,997895.9017,-0.5,-1,0,0
2025-02-26,22,866820.5547,0.03159865611,0,975700.2109,-0.58,-2,0,0
2025-02-27,22,871160.6223,0.003120129729,0,965733.2275,-0.8,-2,0,0
2025-02-28,22,866885.0349,0.007205795565,0,937971.3176,-0.68,-2,0,0
2025-03-01,22,884820.281,0.02751441781,0,966953.2171,-0.6,-2,0,0
2025-03-02,22,967511.3068,0.1353883643,1,999192.887,-0.48,-1,0,1
2025-03-03,22,885115.981,0.06747519751,1,917682.2373,-0.34,-1,0,1
2025-03-04,22,896044.0681,0.001963900512,0,930080.6522,-0.7,-2,0,0
2025-03-05,22,929849.9469,0.01191090661,0,953214.1368,-0.6,-2,0,0
2025-03-06,22,923039.5897,0.0005504963233,0,949522.4631,-0.5,-1,0,0
2025-03-07,22,891669.4299,0.0138318736,0,945251.7873,-0.32,-1,0,0
2025-03-08,22,885810.0549,0.01888049666,0,944502.6188,-0.44,-1,0,0
2025-03-09,22,829401.0396,0.03276658984,0,882168.3525,-0.46,-1,0,0
2025-03-10,22,807095.4333,0.0164349257,0,843362.4677,-0.6,-2,0,0
2025-03-11,22,851266.4132,0.03460205854,0,874930.0324,-0.52,-2,0,0
2025-03-12,22,859463.4664,0.01539591668,0,901670.6287,-0.32,-1,0,0
2025-03-13,22,834214.7395,0.0197825187,0,915223.2984,-0.1,-1,0,0
2025-03-14,22,863205.3138,0.009710208373,0,928383.7829,-0.46,-1,0,0
2025-03-15,22,868032.3527,0.02472015088,0,976811.7521,-0.08,-1,0,0
2025-03-16,22,849692.5392,0.004867354753,0,949177.2632,-0.4,-1,0,0
2025-03-17,22,865219.6346,0.01444543087,0,994152.8556,-0.36,-1,0,0
2025-03-18,22,852115.422,0.007365307392,0,988526.6723,-0.32,-1,0,0
2025-03-19,22,893062.4403,0.04432658157,0,978459.47,-0.36,-1,0,0
2025-03-20,22,867304.7451,0.01571079388,0,993947.1924,-0.02,-1,0,0
2025-03-21,22,866145.549,0.0007880384477,0,1000434.683,-0.38,-1,0,0
2025-03-22,22,863339.2256,0.00505702608,0,988712.6407,-0.36,-1,0,0
2025-03-23,22,885630.345,0.01015799215,0,984630.3585,-0.4,-1,0,0
2025-03-24,22,900315.163,0.005888673635,0,1006508.961,-0.1,-1,0,0
2025-03-25,22,898973.7105,0.0009576502035,0,995286.2092,-0.08,-1,0,0
2025-03-26,22,893666.521,0.003201932689,0,976100.0194,-0.06,-1,0,0
2025-03-27,22,897664.7917,0.007972663328,0,1004754.422,-0.2,-1,0,0
2025-03-28,22,868890.9578,0.005999814335,0,975654.4363,-0.12,-1,0,0
2025-03-29,22,850464.0381,0.003334837185,0,948702.8569,-0.48,-1,0,0
2025-03-30,22,847847.1392,0.0001104970595,0,946957.9832,-0.36,-1,0,0
2025-03-31,22,849551.075,0.001015260613,0,951252.4338,-0.32,-1,0,0
2025-04-01,22,875885.5667,0.009967576,0,962966.6635,-0.32,-1,0,0
2025-04-02,22,848652.2707,0.006736298672,0,929468.0882,-0.12,-1,0,0
2025-04-03,22,855699.3643,0.001341805226,0,933045.0693,-0.5,-1,0,0
2025-04-04,22,862667.4818,0.001367147887,0,940533.4484,-0.44,-1,0,0
2025-04-05,22,858966.6473,0.0006186068617,0,933415.2925,-0.4,-1,0,0
2025-04-06,22,806392.7131,0.04268237108,0,871182.2852,-0.32,-1,0,0
2025-04-07,22,813687.7523,0.009075010203,0,869007.603,-0.54,-2,0,0
2025-04-08,22,785244.5762,0.009424789528,0,865468.7083,-0.52,-2,0,0
2025-04-09,22,849309.2982,0.05033029041,0,913510.288,-0.64,-2,0,0
2025-04-10,22,819059.5899,0.02952266366,0,903004.391,-0.22,-1,0,0
2025-04-11,22,857538.9795,0.02579498429,0,916006.7281,-0.5,-1,0,0
2025-04-12,22,876521.0886,0.008967197492,0,935073.2568,-0.14,-1,0,0
2025-04-13,22,860834.9994,0.002597197102,0,914417.3554,-0.1,-1,0,0
2025-04-14,22,869161.1332,0.00184610475,0,915532.4607,-0.38,-1,0,0
2025-04-15,22,859485.7107,0.0004359361562,0,907084.0374,-0.24,-1,0,0
2025-04-16,22,863479.976,0.001687862245,0,911638.0669,-0.42,-1,0,0
2025-04-17,22,872960.9191,0.002406764491,0,923260.6082,-0.4,-1,0,0
2025-04-18,22,868277.2086,0.003006535587,0,925215.1514,-0.34,-1,0,0
2025-04-19,22,874301.2035,0.002768414429,0,925935.6672,-0.36,-1,0,0
2025-04-20,22,875364.8389,0.002451344708,0,926757.4883,-0.26,-1,0,0
2025-04-21,22,898916.3759,0.02108822019,0,933338.5663,-0.22,-1,0,0
2025-04-22,22,959025.3886,0.03109819509,0,969782.39,-0.06,-1,0,0
2025-04-23,22,960997.5459,0.01944337674,0,951825.3644,0.44,1,0,0
2025-04-24,22,963726.1046,0.002052221891,0,944924.4001,0.26,1,0,0
2025-04-25,22,970243.0219,0.001287257022,0,942903.0253,0.2,1,0,0
2025-04-26,22,970427.1591,0.009297255217,0,954809.4844,0.3,1,0,0
2025-04-27,22,961490.3185,0.0006485499563,0,948371.998,0.22,1,0,0
2025-04-28,22,974216.4314,0.001360803294,0,952629.5497,0.08,1,0,0
2025-04-29,22,966467.7445,0.00474743038,0,944894.5958,0.2,1,0,0
