date,account_value,daily_volatility,fear_greed,fear_greed_norm,window
2024-09-15,970002.33784,27208.262597274,51,0.02,19
2024-09-16,955031.89784,26785.1074319306,39,-0.22,19
2024-09-17,989109.47784,27761.2594059503,33,-0.34,19
2024-09-18,1012608.52784,28431.9887111921,45,-0.1,19
2024-09-19,1032468.16784,28969.6350437499,49,-0.02,19
2024-09-20,1037392.83784,29066.8014084893,54,0.08,19
2024-09-21,1040316.39784,29120.2264078561,54,0.08,19
2024-09-22,1043711.09784,29235.5256553681,52,0.04,19
2024-09-23,1040563.50784,29104.3258830508,50,0,19
2024-09-24,1055389.93784,29537.3776647299,54,0.08,19
2024-09-25,1036867.14784,29034.9887254789,59,0.18,19
2024-09-26,1069734.11784,29973.8611501766,50,0,19
2024-09-27,1079881.50784,30238.1575353794,61,0.22,19
2024-09-28,1081088.82784,30285.3647861768,64,0.28,19
2024-09-29,1076807.17784,30170.0394063761,63,0.26,19
2024-09-30,1039776.94783999,29117.6756724513,61,0.22,19
2024-10-01,997937.52784,27968.9337003091,50,0,19
2024-10-02,994656.31784,27915.1600313059,42,-0.16,19
2024-10-03,996193.99784,27966.5481682753,37,-0.26,19
2024-10-04,1018160.62784,28577.7341174912,41,-0.18,19
2024-10-05,1017753.37784,28562.5856208027,49,-0.02,19
2024-10-06,1030208.76784,28914.1252374825,50,0,19
2024-10-07,1020488.32784,28638.6812574302,50,0,19
2024-10-08,1019718.28784,28600.5997984195,49,-0.02,19
2024-10-09,994642.48784,27900.5299741735,49,-0.02,19
2024-10-10,989798.58784,27752.6956795155,39,-0.22,19
2024-10-11,1025741.93784,28781.5265057679,32,-0.36,19
2024-10-12,1036748.55784,29086.441244861,49,-0.02,19
2024-10-13,1031279.94783999,28930.7794088053,50,0,19
2024-10-14,1084235.88784,30405.007864985,48,-0.04,19
2024-10-15,1099903.86784,30875.2932835204,65,0.3,19
2024-10-16,1108702.99783999,31130.1218697336,73,0.46,19
2024-10-17,1105443.61784,31039.870832751,71,0.42,19
2024-10-18,1121901.96784,31504.3123408875,73,0.46,19
2024-10-19,1121148.73784,31479.7646228317,72,0.44,19
2024-10-20,1132541.96784,31763.7556328218,73,0.46,19
2024-10-21,1105312.73784,31003.8682546047,72,0.44,19
2024-10-22,1105668.72784,31037.8143427876,70,0.4,19
2024-10-23,1092622.82784,30705.1974544813,71,0.42,19
2024-10-24,1117245.79784,31421.150779694,69,0.38,19
2024-10-25,1092293.79784,30740.4688201208,72,0.44,19
2024-10-26,1099022.18784,30914.9118845478,72,0.44,19
2024-10-27,1114141.83784,31345.5546651975,74,0.48,19
2024-10-28,1145786.61784,32243.6554698222,72,0.44,19
2024-10-29,1190841.85784,33533.6673229371,72,0.44,19
2024-10-30,1184704.98784,33347.1194378668,77,0.54,19
2024-10-31,1150501.08784,32416.1200328687,77,0.54,19
2024-10-03,1000000,0,-1,-1,20
2024-10-04,1000000,28577.7341174912,41,-0.18,20
2024-10-05,1001128.17173666,28562.5856208027,49,-0.02,20
2024-10-06,1004559.58971948,28914.1252374825,50,0,20
2024-10-07,1004529.01389601,28638.6812574302,50,0,20
2024-10-08,1033782.12492601,28600.5997984195,49,-0.02,20
2024-10-09,1015814.22492601,27900.5299741735,49,-0.02,20
2024-10-10,1003717.02492601,27752.6956795155,39,-0.22,20
2024-10-11,1020973.32492601,28781.5265057679,32,-0.36,20
2024-10-12,1026310.32492601,29086.441244861,49,-0.02,20
2024-10-13,1018482.72492601,28930.7794088053,50,0,20
2024-10-14,1048547.82492601,30405.007864985,48,-0.04,20
2024-10-15,1058154.42492601,30875.2932835204,65,0.3,20
2024-10-16,1069540.02492601,31130.1218697336,73,0.46,20
2024-10-17,1055308.02492601,31039.870832751,71,0.42,20
2024-10-18,1066515.72492601,31504.3123408875,73,0.46,20
2024-10-19,1063847.22492601,31479.7646228317,72,0.44,20
2024-10-20,1078435.02492601,31763.7556328218,73,0.46,20
2024-10-21,1065804.12492601,31003.8682546047,72,0.44,20
2024-10-22,1056909.12492601,31037.8143427876,70,0.4,20
2024-10-23,1041076.02492601,30705.1974544813,71,0.42,20
2024-10-24,1058154.42492601,31421.150779694,69,0.38,20
2024-10-25,1023997.62492601,30740.4688201208,72,0.44,20
2024-10-26,1038407.52492601,30914.9118845478,72,0.44,20
2024-10-27,1048725.72492601,31345.5546651975,74,0.48,20
2024-10-28,1069895.82492601,32243.6554698222,72,0.44,20
2024-10-29,1079146.62492601,33533.6673229371,72,0.44,20
2024-10-30,1060111.32492601,33347.1194378668,77,0.54,20
2024-10-31,1026310.32492601,32416.1200328687,77,0.54,20
2024-11-01,1020083.82492601,32043.4614552218,75,0.5,20
2024-11-02,1012078.32492601,31991.3105744818,72,0.44,20
2024-11-03,992687.224926014,31720.0546691987,74,0.48,20
2024-11-04,983436.424926014,31298.3840918419,70,0.4,20
2024-11-05,1002489.51492601,32007.5308794095,70,0.4,20
2024-11-06,1054098.30492601,34854.6845287526,70,0.4,20
2024-11-07,1064843.46492601,34948.8575775413,77,0.54,20
2024-11-08,1064060.70492601,35241.2740231416,75,0.5,20
2024-11-09,1111809.06492601,35276.7983505763,75,0.5,20
2024-11-10,1116558.99492601,37003.3476419466,78,0.56,20
2024-11-11,1174020.69492601,40853.9004250936,76,0.52,20
2024-11-12,1113000.99492601,40563.1007284636,80,0.6,20
2024-11-13,1104728.64492601,41718.9205664426,84,0.68,20
2024-11-14,1107610.62492601,40310.304242033,88,0.76,20
2024-11-15,1102398.15492601,42050.7184511793,80,0.6,20
2024-11-16,1108304.43492601,41830.4441824741,86,0.72,20
2024-11-17,1101562.02492601,41499.7486424492,90,0.8,20
2024-11-18,1101615.39492601,41756.5851437933,83,0.66,20
2024-11-19,1095513.42492601,42650.3531630163,90,0.8,20
2024-11-20,1077527.73492601,43592.4331588425,83,0.66,20
2024-11-21,1106827.86492601,45423.3037425433,82,0.64,20
2024-11-22,1126645.92492601,45697.8154893119,94,0.88,20
2024-11-23,1157636.10492601,45103.8616444566,93,0.86,20
2024-11-24,1174056.27492601,45216.2508744861,80,0.6,20
2024-11-25,1132338.72492601,42905.5770440039,82,0.64,20
2024-11-26,1091973.21492601,42438.9764540357,79,0.58,20
2024-11-27,1146463.98492601,44194.4691361429,75,0.5,20
2024-11-28,1163702.49492601,44105.5340414835,77,0.54,20
2024-11-29,1165196.85492601,44958.0830170907,78,0.56,20
2024-11-30,1162990.89492601,44437.650731852,84,0.68,20
2024-12-01,1167545.13492601,44802.3474084727,81,0.62,20
2024-12-02,1153010.70492601,44185.174083421,80,0.6,20
2024-12-03,1307463.48492601,44174.5210844338,76,0.52,20
2024-12-04,1316162.79492601,45413.2394121012,78,0.56,20
2024-12-05,1276259.82492601,44656.9752438342,84,0.68,20
2024-12-06,1299600.30492601,45923.0174254066,72,0.44,20
2024-12-07,1334290.80492601,45961.7362621655,75,0.5,20
2024-12-08,1320556.92492601,46563.8882762456,79,0.58,20
2024-12-09,1226607.93492601,44836.1834093791,78,0.56,20
2024-12-10,1204566.12492601,44535.9695104293,78,0.56,20
2024-12-11,1265781.51492601,46617.3932572384,74,0.48,20
2024-12-12,1256103.75492601,46079.4623380554,83,0.66,20
2024-12-13,1291594.80492601,46738.0005617957,76,0.52,20
2024-12-14,1273929.33492601,46746.6394550431,83,0.66,20
2024-12-15,1279408.65492601,48160.3616097913,80,0.6,20
2024-12-16,1282450.74492601,48905.2991425246,83,0.66,20
2024-12-17,1277309.43492601,48962.3360073137,87,0.74,20
2024-12-18,1221608.94492601,46235.5830286316,81,0.62,20
2024-12-19,1184676.90492601,44995.6986050298,75,0.5,20
2024-12-20,1207768.32492601,45141.9804462057,74,0.48,20
2024-12-21,1180887.63492601,44933.7837518965,73,0.46,20
2024-12-22,1156479.75492601,43957.6863002076,73,0.46,20
2024-12-23,1235449.56492601,43771.4151699442,70,0.4,20
2024-12-24,1240324.02492601,45537.157731316,73,0.46,20
2024-12-25,1250677.80492601,45895.8586585045,73,0.46,20
2024-12-26,1226981.52492601,44221.2135451665,79,0.58,20
2024-12-27,1231340.07492601,43517.5677731015,74,0.48,20
2024-12-28,1285208.19492601,43965.94734872,72,0.44,20
2024-12-29,1236428.01492601,43247.3908796452,73,0.46,20
2024-12-30,1255374.36492601,42797.6866220471,65,0.3,20
2024-12-31,1249930.62492601,43173.3022638461,64,0.28,20
2024-12-03,1000000,0,-1,-1,21
2024-12-04,1027280.45031,45413.2394121012,78,0.56,21
2024-12-05,1010333.71251,44656.9752438342,84,0.68,21
2024-12-06,1040422.51250999,45923.0174254066,72,0.44,21
2024-12-07,1041307.51251,45961.7362621655,75,0.5,21
2024-12-08,1054162.81250999,46563.8882762456,79,0.58,21
2024-12-09,1012910.11251,44836.1834093791,78,0.56,21
2024-12-10,1005237.91251,44535.9695104293,78,0.56,21
2024-12-11,1052593.51251,46617.3932572384,74,0.48,21
2024-12-12,1041884.41250999,46079.4623380554,83,0.66,21
2024-12-13,1056335.91251,46738.0005617957,76,0.52,21
2024-12-14,1055928.31250999,46746.6394550431,83,0.66,21
2024-12-15,1087256.21251,48160.3616097913,80,0.6,21
2024-12-16,1103474.41251,48905.2991425246,83,0.66,21
2024-12-17,1103292.91251,48962.3360073137,87,0.74,21
2024-12-18,1041333.51251,46235.5830286316,81,0.62,21
2024-12-19,1011814.11251,44995.6986050298,75,0.5,21
2024-12-20,1015801.91251,45141.9804462057,74,0.48,21
2024-12-21,1009334.51251,44933.7837518965,73,0.46,21
2024-12-22,987706.41251,43957.6863002076,73,0.46,21
2024-12-23,986065.41251,43771.4151699442,70,0.4,21
2024-12-24,1024593.01251,45537.157731316,73,0.46,21
2024-12-25,1032291.41251,45895.8586585045,73,0.46,21
2024-12-26,994291.91251,44221.2135451665,79,0.58,21
2024-12-27,979350.81251,43517.5677731015,74,0.48,21
2024-12-28,990065.41251,43965.94734872,72,0.44,21
2024-12-29,973972.21251,43247.3908796452,73,0.46,21
2024-12-30,964564.31251,42797.6866220471,65,0.3,21
2024-12-31,972163.21251,43173.3022638461,64,0.28,21
2025-01-01,982547.11251,43645.544772815,66,0.32,21
2025-01-02,1007430.01250999,44752.172961324,70,0.4,21
2025-01-03,1020857.31251,45276.0207837263,74,0.48,21
2025-01-04,1021799.21251,45287.445946744,73,0.46,21
2025-01-05,1023021.41251,45360.5969224107,72,0.44,21
2025-01-06,1062255.91251,47168.7189048182,76,0.52,21
2025-01-07,1006384.61251,44756.7445138967,78,0.56,21
2025-01-08,986904.41251,43876.8472051622,70,0.4,21
2025-01-09,960742.31251,42721.8444847371,69,0.38,21
2025-01-10,982956.91251,43733.5014841073,50,0,21
2025-01-11,981853.61251,43669.643221282,69,0.38,21
2025-01-12,981149.01251,43648.0877621836,62,0.24,21
2025-01-13,979761.51251,43674.3567868639,61,0.22,21
2025-01-14,1000890.31251,44606.136681031,63,0.26,21
2025-01-15,1042514.11251,46406.3969482074,70,0.4,21
2025-01-16,1035978.91251,46200.044099552,75,0.5,21
2025-01-17,1078536.51250999,48086.8569246638,75,0.5,21
2025-01-18,1081634.12392614,48353.0449130726,77,0.54,21
2025-01-19,1048422.25441159,46860.7213236461,77,0.54,21
2025-01-20,1058394.524649,47282.8449181568,76,0.52,21
2025-01-21,1097667.93228426,49101.0007239492,76,0.52,21
2025-01-22,1072446.93228426,47970.8359692632,84,0.68,21
2025-01-23,1075439.83228426,48046.5746153757,75,0.5,21
2025-01-24,1084760.23228426,48507.7295156832,75,0.5,21
2025-01-25,1083610.53228426,48446.0318733993,75,0.5,21
2025-01-26,1061480.43228426,47467.8517071017,73,0.46,21
2025-01-27,1055607.03228426,47223.0373522996,71,0.42,21
2025-01-28,1047086.73228426,46899.1056309864,72,0.44,21
2025-01-29,1071425.73228426,48019.3063439342,72,0.44,21
2025-01-30,1082657.63228426,48453.114531576,70,0.4,21
2025-01-31,1060259.83228426,47360.1380286129,76,0.52,21
2025-02-01,1040486.23228426,46562.2621754716,68,0.36,21
2025-02-02,1008657.03228426,45243.8339189215,60,0.2,21
2025-02-03,1045048.46531626,46951.5335305776,44,-0.12,21
2025-02-04,1007758.75531626,45315.8181480046,72,0.44,21
2025-02-05,996879.415316269,44761.2607570638,54,0.08,21
2025-02-06,995180.905316269,44756.4832410622,49,-0.02,21
2025-02-07,993995.465316269,44747.3236105805,44,-0.12,21
2025-02-08,993488.825316269,44707.2749090319,44,-0.12,21
2025-02-09,993610.845316269,44716.1364285439,46,-0.08,21
2025-02-10,1003665.65531626,45163.9617887455,43,-0.14,21
2025-02-11,986494.855316269,44392.7088622927,47,-0.06,21
2025-02-12,1008905.23531626,45334.3318626765,46,-0.08,21
2025-02-13,995600.335316269,44761.6600736883,50,0,21
2025-02-14,1005074.61531626,45172.0361121437,48,-0.04,21
2025-02-15,1005404.40531626,45211.5412485398,50,0,21
2025-02-16,990541.075316269,44531.9633814741,54,0.08,21
2025-02-17,988068.915316269,44355.1146553136,51,0.02,21
2025-02-18,986193.655316269,44325.2201373893,47,-0.06,21
2025-02-19,996398.565316269,44772.4557184578,44,-0.12,21
2025-02-20,1013252.80531626,45549.2823813621,49,-0.02,21
2025-02-21,991197.165316269,44567.9313986106,55,0.1,21
2025-02-22,995989.885316269,44713.8797889924,49,-0.02,21
2025-02-23,993680.955316269,44565.3933498546,50,0,21
2025-02-24,943261.885316269,42428.3167574235,49,-0.02,21
2025-02-25,914341.065316269,41076.2530519928,25,-0.5,21
2025-02-26,868285.335316269,39027.38993617,21,-0.58,21
2025-02-27,872555.085316269,39251.5290461185,10,-0.8,21
2025-02-28,868197.255316269,39102.7276750325,16,-0.68,21
2025-03-01,885120.955316269,39910.6832415014,20,-0.6,21
2025-03-02,970483.575316269,43705.5574295949,26,-0.48,21
2025-02-02,1000000,0,-1,-1,22
2025-02-03,999310.368795691,46951.5335305776,44,-0.12,22
2025-02-04,928909.915092776,45315.8181480046,72,0.44,22
2025-02-05,925835.936062782,44761.2607570638,54,0.08,22
2025-02-06,926219.359277778,44756.4832410622,49,-0.02,22
2025-02-07,933324.098382766,44747.3236105805,44,-0.12,22
2025-02-08,985210.7182427,44707.2749090319,44,-0.12,22
2025-02-09,990151.118332693,44716.1364285439,46,-0.08,22
2025-02-10,995328.720512688,45163.9617887455,43,-0.14,22
2025-02-11,1028591.46218264,44392.7088622927,47,-0.06,22
2025-02-12,1113951.12257253,45334.3318626765,46,-0.08,22
2025-02-13,1064282.2227776,44761.6600736883,50,0,22
2025-02-14,1058230.63738261,45172.0361121437,48,-0.04,22
2025-02-15,1061028.6311326,45211.5412485398,50,0,22
2025-02-16,1076345.01878758,44531.9633814741,54,0.08,22
2025-02-17,1070342.19548259,44355.1146553136,51,0.02,22
2025-02-18,1039565.54444763,44325.2201373893,47,-0.06,22
2025-02-19,1048520.32984762,44772.4557184578,44,-0.12,22
2025-02-20,1053585.06255761,45549.2823813621,49,-0.02,22
2025-02-21,1038257.49390263,44567.9313986106,55,0.1,22
2025-02-22,1072456.01235259,44713.8797889924,49,-0.02,22
2025-02-23,1058936.10892761,44565.3933498546,50,0,22
2025-02-24,984573.297237697,42428.3167574235,49,-0.02,22
2025-02-25,997895.901692679,41076.2530519928,25,-0.5,22
2025-02-26,975700.210852702,39027.38993617,21,-0.58,22
2025-02-27,965733.227532713,39251.5290461185,10,-0.8,22
2025-02-28,937971.317602747,39102.7276750325,16,-0.68,22
2025-03-01,966953.217072709,39910.6832415014,20,-0.6,22
2025-03-02,999192.886967678,43705.5574295949,26,-0.48,22
2025-03-03,917682.237287769,40007.6243644302,33,-0.34,22
2025-03-04,930080.652232754,40500.8233962825,15,-0.7,22
2025-03-05,953214.136817727,42048.0809200501,20,-0.6,22
2025-03-06,949522.46308773,41739.7874221789,25,-0.5,22
2025-03-07,945251.787252734,40278.7193355275,34,-0.32,22
2025-03-08,944502.618787737,39991.8738180782,28,-0.44,22
2025-03-09,882168.35251281,37456.3797422156,27,-0.46,22
2025-03-10,843362.467692854,36489.6239579092,20,-0.6,22
2025-03-11,874930.032432816,38515.6857977087,24,-0.52,22
2025-03-12,901670.628702781,38866.9406547486,34,-0.32,22
2025-03-13,915223.298437762,37665.8493662371,45,-0.1,22
2025-03-14,928383.782857747,39004.6883463004,27,-0.46,22
2025-03-15,976811.752122686,39158.5244623562,46,-0.08,22
2025-03-16,949177.26323772,38342.8844538473,30,-0.4,22
2025-03-17,994152.855592663,39003.362691409,32,-0.36,22
2025-03-18,988526.672332671,38392.6839903145,34,-0.32,22
2025-03-19,978459.469987688,40313.3926908245,32,-0.36,22
2025-03-20,993947.192402666,39091.0043037877,49,-0.02,22
2025-03-21,1000434.68305265,39030.573248676,31,-0.38,22
2025-03-22,988712.640732672,38912.1168988798,32,-0.36,22
2025-03-23,984630.358542678,39963.8185327737,30,-0.4,22
2025-03-24,1006508.96099765,40610.6030995497,45,-0.1,22
2025-03-25,995286.209227667,40566.1860217072,46,-0.08,22
2025-03-26,976100.01944269,40354.0644678186,47,-0.06,22
2025-03-27,1004754.42205765,40502.9104962909,40,-0.2,22
2025-03-28,975654.436332686,39208.3067543705,44,-0.12,22
2025-03-29,948702.856942718,38391.1446313139,26,-0.48,22
2025-03-30,946957.98323772,38274.1498705765,32,-0.36,22
2025-03-31,951252.433832714,38345.5640983134,34,-0.32,22
2025-04-01,962966.663472702,39554.5006821055,34,-0.32,22
2025-04-02,929468.088197741,38339.3439235997,44,-0.12,22
2025-04-03,933045.069302738,38662.2402255304,25,-0.5,22
2025-04-04,940533.448382728,38980.1197158688,28,-0.44,22
2025-04-05,933415.292472737,38817.8616290009,30,-0.4,22
2025-04-06,871182.285167808,36471.1275225845,34,-0.32,22
2025-04-07,869007.60303781,36823.3897726298,23,-0.54,22
2025-04-08,865468.708277812,35502.9201105208,24,-0.52,22
2025-04-09,913510.287977758,38416.9907895368,18,-0.64,22
2025-04-10,903004.391022766,37034.2065628278,39,-0.22,22
2025-04-11,916006.728072751,38821.0257307308,25,-0.5,22
2025-04-12,935073.256792729,39673.8987567149,43,-0.14,22
2025-04-13,914417.355397754,38972.7272461801,45,-0.1,22
2025-04-14,915532.460667753,39358.6363030905,31,-0.38,22
2025-04-15,907084.037377763,38921.2627839456,38,-0.24,22
2025-04-16,911638.066937757,39105.3052757545,29,-0.42,22
2025-04-17,923260.608192742,39534.465221932,30,-0.4,22
2025-04-18,925215.15138274,39309.9535583555,33,-0.34,22
2025-04-19,925935.667172739,39588.1603729611,32,-0.36,22
2025-04-20,926757.488252737,39642.0967578986,37,-0.26,22
2025-04-21,933338.566267729,40744.4171316221,39,-0.22,22
2025-04-22,969782.389982688,43492.1896186555,47,-0.06,22
2025-04-23,951825.364382713,43603.2329830491,72,0.44,22
2025-04-24,944924.400062721,43746.5204750285,63,0.26,22
2025-04-25,942903.025282724,44053.7221610102,60,0.2,22
2025-04-26,954809.48442271,44038.5432956301,65,0.3,22
2025-04-27,948371.998007717,43632.0907036891,61,0.22,22
2025-04-28,952629.549657712,44224.2759080585,54,0.08,22
2025-04-29,944894.595837722,43870.407014079,60,0.2,22
